name,company,title,profile_url,connected_on
Lucia Dellinger-Grimsby,Tannerly Design,Program Manager,https://www.linkedin.com/in/lucia-dellinger-grimsby-3264,2019-07-17
Tomás Egerton-Vasquez,Bellchamber Media,Program Manager,https://www.linkedin.com/in/tomas-egerton-vasquez-1593,2016-07-23
Zaid Ferreira-Ibarra,Tannerly Design,Head of Developer Productivity,https://www.linkedin.com/in/zaid-ferreira-ibarra-2157,2019-06-01
Sloane Vasquez-Lindqvist,Whitlock Staffing,Head of Innovation,,2021-10-06
Ilse Prendergast-Brenneman,Garrowby Books,Director of IT,https://www.linkedin.com/in/ilse-prendergast-brenneman-9455,2017-10-17
Hana Rushworth-Merriweather,Zenner Foods,Director of IT,https://www.linkedin.com/in/hana-rushworth-merriweather-6225,2019-07-03
Noor Højgaard-Nakashima,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/noor-hojgaard-nakashima-2633,2019-08-26
Odette Isenberg-Crowther,Corbridge Realty,Engineering Manager,https://www.linkedin.com/in/odette-isenberg-crowther-1156,2021-11-15
Malik Vasquez-Kettleborough,Yardley Print,Engineering Manager,https://www.linkedin.com/in/malik-vasquez-kettleborough-3616,2024-04-29
Espen Bellinger-Oyelaran,Tannerly Design,Staff Engineer,https://www.linkedin.com/in/espen-bellinger-oyelaran-5034,2018-01-22
Ravi Oyelaran-Quillane,Corbridge Realty,VP Enterprise Architecture,https://www.linkedin.com/in/ravi-oyelaran-quillane-2487,2018-11-29
Ilse Achterberg-Vandermolen,Yardley Print,Staff Engineer,https://www.linkedin.com/in/ilse-achterberg-vandermolen-5287,2024-09-03
Noor Achterberg-Cathcart,Quintrell Advisory,Engineering Manager,https://www.linkedin.com/in/noor-achterberg-cathcart-8020,2016-07-25
Imani Yarrow-Oldfield,Zenner Foods,Program Manager,https://www.linkedin.com/in/imani-yarrow-oldfield-7835,2018-08-31
Kofi Balogun-Isenberg,Zenner Foods,VP Data & Analytics,https://www.linkedin.com/in/kofi-balogun-isenberg-5891,2024-07-16
Leandro Ibarra-Dobrescu,Bellchamber Media,VP Data & Analytics,https://www.linkedin.com/in/leandro-ibarra-dobrescu-6470,2018-04-01
Leandro Sandoval-Ashdown,Garrowby Books,Product Director,,2016-08-21
Hana Wolstenholme-Isenberg,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/hana-wolstenholme-isenberg-3294,2019-07-06
Astrid Zettergren-Kirkbride,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/astrid-zettergren-kirkbride-3774,2025-06-07
Mei Ferreira,Quillon Pharma,Chief Information Officer,https://www.linkedin.com/in/mei-ferreira-2165,2024-08-05
·Joaquín Oyelaran-Glückstein,Tannerly Design,Program Manager,https://www.linkedin.com/in/joaquin-oyelaran-gluckstein-9932,2023-08-12
Kwame Nakashima-Crowther,Pale Harbour Studio,Product Director,https://www.linkedin.com/in/kwame-nakashima-crowther-8021,2023-04-16
Coretta Prendergast-Norrington,Highmoor Cycles,Engineering Manager,https://www.linkedin.com/in/coretta-prendergast-norrington-8131,2023-08-13
Bo Achterberg-Halloran,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/bo-achterberg-halloran-9580,2019-12-19
Amara Kirkbride-Ferreira,Dunmowe Travel,Chief Technology Officer,https://www.linkedin.com/in/amara-kirkbride-ferreira-3019,2025-05-27
Elena Rushworth,Silverbrook Paper,Head of Automation,https://www.linkedin.com/in/elena-rushworth-8861,2019-11-27
Freya Drummond-Ashdown,Zenner Foods,VP Engineering,https://www.linkedin.com/in/freya-drummond-ashdown-3349,2016-08-27
Leandro Fontaine-Oyelaran,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/leandro-fontaine-oyelaran-8160,2022-12-16
Arjun Jarrold-Lindqvist,Yardley Print,Head of Automation,https://www.linkedin.com/in/arjun-jarrold-lindqvist-5084,2020-07-21
Zaid Ibarra-Isenberg,Dunmowe Travel,SVP Digital,,2016-03-14
Perrine Glückstein-Norrington,Tannerly Design,Chief Technology Officer,https://www.linkedin.com/in/perrine-gluckstein-norrington-5802,2015-11-02
Renata Eastcott-Wexford,Elmsworth Tutors,Program Manager,https://www.linkedin.com/in/renata-eastcott-wexford-8192,2016-04-29
Sloane Oldfield-Balogun,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/sloane-oldfield-balogun-7248,2020-12-01
Dev Fairweather-Dellinger,Dunmowe Travel,Head of Automation,https://www.linkedin.com/in/dev-fairweather-dellinger-5422,2023-08-06
Yara Balogun-Lindqvist,Rooksby Legal,"Senior Manager, Engineering",https://www.linkedin.com/in/yara-balogun-lindqvist-1844,2017-07-21
Yusuf Merriweather-Højgaard,Whitlock Staffing,Head of Platform Engineering,https://www.linkedin.com/in/yusuf-merriweather-hojgaard-3248,2016-06-20
Malik Quillane-Jarrold,Quintrell Advisory,Head of Automation,https://www.linkedin.com/in/malik-quillane-jarrold-2770,2023-04-04
Liesel Kirkbride-Lindqvist,Highmoor Cycles,Chief Technology Officer,https://www.linkedin.com/in/liesel-kirkbride-lindqvist-5701,2015-12-27
Odette Fontaine-Falkenrath,Ondermark Consulting,Director of IT,https://www.linkedin.com/in/odette-fontaine-falkenrath-4066,2020-04-25
Idris Balogun-Mkhize,Quintrell Advisory,Program Manager,https://www.linkedin.com/in/idris-balogun-mkhize-2557,2021-06-06
Rosalind Yarrow-Drummond,Ondermark Consulting,Platform Lead,https://www.linkedin.com/in/rosalind-yarrow-drummond-6558,2019-05-02
Camille Halloran-Bellinger,Inglenook Bakery,Platform Lead,https://www.linkedin.com/in/camille-halloran-bellinger-3703,2019-02-07
Duarte Fontaine-Zettergren,Garrowby Books,VP Enterprise Architecture,https://www.linkedin.com/in/duarte-fontaine-zettergren-5015,2022-11-01
Ilse Mkhize,Tessellate Payments,VP Data & Analytics,https://www.linkedin.com/in/ilse-mkhize-2035,2016-08-13
Sunniva Dobrescu-Havercamp,Ambrose Trading,Chief Data Officer,https://www.linkedin.com/in/sunniva-dobrescu-havercamp-7439,2017-04-17
Devin Cathcart-Fontaine,Inglenook Bakery,Product Director,https://www.linkedin.com/in/devin-cathcart-fontaine-9467,2018-06-06
Priya Drummond-Fontaine,Inglenook Bakery,Chief Technology Officer,https://www.linkedin.com/in/priya-drummond-fontaine-4473,2023-01-02
Curtis Okonkwo-Balogun,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/curtis-okonkwo-balogun-8266,2018-10-29
Sabine Jarrold-Salcedo,Bellchamber Media,Director of IT,https://www.linkedin.com/in/sabine-jarrold-salcedo-9025,2016-04-11
Anouk Thackeray-Vasquez,Inglenook Bakery,Product Director,https://www.linkedin.com/in/anouk-thackeray-vasquez-5396,2023-05-12
Perrine Højgaard-Yarrow,Bellchamber Media,"Senior Manager, Engineering",https://www.linkedin.com/in/perrine-hojgaard-yarrow-5552,2016-06-08
Rhys Wolstenholme-Kettleborough,Vespermill Analytics,Director of IT,,2015-10-25
Solveig Drummond-Zubkov,Whitlock Staffing,VP Engineering,https://www.linkedin.com/in/solveig-drummond-zubkov-5021,2022-02-08
Devin Kirkbride-Bellinger,Zenner Foods,Product Director,,2018-04-01
·Joaquín Achterberg-Quillane,Underwood & Vale,Head of Innovation,https://www.linkedin.com/in/joaquin-achterberg-quillane-4122,2021-03-22
Ingrid Lindqvist-Sandoval,Ondermark Consulting,Head of Platform Engineering,https://www.linkedin.com/in/ingrid-lindqvist-sandoval-6431,2020-07-01
Matteo Petrossian-Nakashima,Bellchamber Media,Head of Automation,https://www.linkedin.com/in/matteo-petrossian-nakashima-4893,2020-09-24
Nadia Kettleborough-Brenneman,Inglenook Bakery,Staff Engineer,https://www.linkedin.com/in/nadia-kettleborough-brenneman-2806,2023-02-07
Bram Salcedo-Crowther,Xanthe Labs,Head of Developer Productivity,https://www.linkedin.com/in/bram-salcedo-crowther-2367,2017-03-08
·Joaquín Petrossian-Zettergren,Pale Harbour Studio,Staff Engineer,https://www.linkedin.com/in/joaquin-petrossian-zettergren-8818,2020-11-11
Perrine Mkhize-Underhill,Yardley Print,Head of Automation,https://www.linkedin.com/in/perrine-mkhize-underhill-7933,2015-12-09
Anouk Balogun-Mkhize,Dunmowe Travel,Principal Architect,https://www.linkedin.com/in/anouk-balogun-mkhize-3330,2018-02-21
Odette Vasquez-Zubkov,Ondermark Consulting,Chief Digital Officer,https://www.linkedin.com/in/odette-vasquez-zubkov-8511,2019-02-03
Tanvi Norrington-Jarrold,Zenner Foods,Director of Software Engineering,https://www.linkedin.com/in/tanvi-norrington-jarrold-4542,2024-05-03
Xiomara Achterberg-Havercamp,Highmoor Cycles,Engineering Manager,https://www.linkedin.com/in/xiomara-achterberg-havercamp-2017,2023-02-24
Casper Mkhize-Grimsby,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/casper-mkhize-grimsby-9677,2019-09-06
Gideon Kirkbride-Grimsby,Elmsworth Tutors,Program Manager,https://www.linkedin.com/in/gideon-kirkbride-grimsby-6889,2015-10-30
Odette Merriweather-Cathcart,Elmsworth Tutors,Director of IT,https://www.linkedin.com/in/odette-merriweather-cathcart-6210,2021-02-21
Ilse Okonkwo-Drummond,Yardley Print,Engineering Manager,https://www.linkedin.com/in/ilse-okonkwo-drummond-3758,2019-04-21
Perrine Nakashima-Kirkbride,Underwood & Vale,Principal Architect,https://www.linkedin.com/in/perrine-nakashima-kirkbride-1270,2024-10-17
Emeka Balogun-Oldfield,Elmsworth Tutors,Product Director,https://www.linkedin.com/in/emeka-balogun-oldfield-7753,2019-01-01
Dana Havercamp-Vasquez,Ambrose Trading,Head of Platform Engineering,https://www.linkedin.com/in/dana-havercamp-vasquez-2520,2018-10-15
Amara Ingleby-Lindqvist,Garrowby Books,Program Manager,https://www.linkedin.com/in/amara-ingleby-lindqvist-6684,2023-12-20
Marisol Wexford-Rushworth,Fairbourne Fitness,Head of Innovation,https://www.linkedin.com/in/marisol-wexford-rushworth-6024,2025-06-24
Rafael Falkenrath-Hartigan,Ondermark Consulting,Chief Operating Officer,https://www.linkedin.com/in/rafael-falkenrath-hartigan-9418,2018-01-23
Mei Dobrescu,Tessellate Payments,Engineering Manager,https://www.linkedin.com/in/mei-dobrescu-5933,2022-01-05
Owen Nakashima-Balogun,Yardley Print,"Senior Manager, Engineering",,2020-07-06
Malik Thackeray-Egerton,Xanthe Labs,Product Director,https://www.linkedin.com/in/malik-thackeray-egerton-1833,2018-10-21
Hugo Drummond-Ferreira,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/hugo-drummond-ferreira-6084,2018-03-11
Bram Halloran-Falkenrath,Fairbourne Fitness,Platform Lead,https://www.linkedin.com/in/bram-halloran-falkenrath-8211,2016-09-16
Lucia Mkhize-Sandoval,Vespermill Analytics,Program Manager,https://www.linkedin.com/in/lucia-mkhize-sandoval-4930,2016-11-22
Lucia Lomsadze-Marchetti,Underwood & Vale,Staff Engineer,https://www.linkedin.com/in/lucia-lomsadze-marchetti-5075,2020-11-04
Ingrid Marchetti,Harrowgate Health,Head of Developer Productivity,https://www.linkedin.com/in/ingrid-marchetti-5722,2016-01-02
Tanvi Dellinger-Quillane,Vespermill Analytics,Head of Automation,https://www.linkedin.com/in/tanvi-dellinger-quillane-1780,2016-11-02
Dana Bellinger-Fontaine,Xanthe Labs,Engineering Manager,https://www.linkedin.com/in/dana-bellinger-fontaine-6627,2017-10-13
Imani Vandermolen-Ferreira,Rooksby Legal,Head of Innovation,https://www.linkedin.com/in/imani-vandermolen-ferreira-1420,2020-09-13
·Joaquín Ibarra-Norrington,Tannerly Design,"Senior Manager, Engineering",https://www.linkedin.com/in/joaquin-ibarra-norrington-6933,2024-02-28
Bertrand Zettergren-Norrington,Bellchamber Media,Director of Software Engineering,https://www.linkedin.com/in/bertrand-zettergren-norrington-9118,2021-06-05
Nadia Ferreira-Fairweather,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/nadia-ferreira-fairweather-8132,2021-01-24
Tilda Dobrescu-Oldfield,Garrowby Books,Chief Information Officer,https://www.linkedin.com/in/tilda-dobrescu-oldfield-1472,2021-10-15
Ansel Zettergren-Rushworth,Quintrell Advisory,Head of Innovation,https://www.linkedin.com/in/ansel-zettergren-rushworth-3885,2021-12-10
Desmond Glückstein-Bellinger,Inglenook Bakery,Director of Software Engineering,https://www.linkedin.com/in/desmond-gluckstein-bellinger-8751,2022-04-21
Niall Glückstein-Prendergast,Yardley Print,Product Director,https://www.linkedin.com/in/niall-gluckstein-prendergast-3599,2021-01-09
Marisol Eastcott-Lomsadze,Whitlock Staffing,Chief Data Officer,https://www.linkedin.com/in/marisol-eastcott-lomsadze-2641,2018-04-28
Kwame Salcedo-Mkhize,Highmoor Cycles,VP Data & Analytics,https://www.linkedin.com/in/kwame-salcedo-mkhize-3550,2021-05-10
Espen Hartigan-Achterberg,Elmsworth Tutors,Director of Software Engineering,https://www.linkedin.com/in/espen-hartigan-achterberg-5616,2016-09-21
Owen Hartigan-Rushworth,Rooksby Legal,Chief Technology Officer,,2016-10-05
Bertrand Ibarra-Wexford,Corbridge Realty,Principal Architect,https://www.linkedin.com/in/bertrand-ibarra-wexford-5159,2016-07-31
Owen Højgaard-Oyelaran,Dunmowe Travel,Program Manager,https://www.linkedin.com/in/owen-hojgaard-oyelaran-7113,2017-02-02
Bertrand Crowther-Kettleborough,Whitlock Staffing,Product Director,https://www.linkedin.com/in/bertrand-crowther-kettleborough-3810,2016-02-23
Wren Vasquez-Mkhize,Vespermill Analytics,VP Enterprise Architecture,https://www.linkedin.com/in/wren-vasquez-mkhize-5348,2022-04-03
Otto Salcedo-Hartigan,Pale Harbour Studio,Platform Lead,https://www.linkedin.com/in/otto-salcedo-hartigan-2730,2016-04-02
Curtis Oldfield-Brenneman,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/curtis-oldfield-brenneman-8983,2018-09-18
Ravi Kettleborough-Petrossian,Inglenook Bakery,Head of Innovation,https://www.linkedin.com/in/ravi-kettleborough-petrossian-2178,2016-05-27
Gideon Fontaine-Mkhize,Corbridge Realty,"Senior Manager, Engineering",https://www.linkedin.com/in/gideon-fontaine-mkhize-7343,2023-10-18
Odette Crowther-Cardoso,Elmsworth Tutors,Platform Lead,https://www.linkedin.com/in/odette-crowther-cardoso-6277,2024-03-02
Tanvi Achterberg-Prendergast,Elmsworth Tutors,Head of Innovation,https://www.linkedin.com/in/tanvi-achterberg-prendergast-2733,2017-01-19
Hugo Højgaard-Ibarra,Pale Harbour Studio,Head of Innovation,https://www.linkedin.com/in/hugo-hojgaard-ibarra-6723,2020-07-18
Yusuf Vasquez-Nakashima,Ondermark Consulting,Product Director,https://www.linkedin.com/in/yusuf-vasquez-nakashima-2145,2021-06-22
Sloane Oyelaran-Ferreira,Dunmowe Travel,Head of Innovation,https://www.linkedin.com/in/sloane-oyelaran-ferreira-5095,2019-10-03
Malik Petrossian-Egerton,Underwood & Vale,Director of IT,https://www.linkedin.com/in/malik-petrossian-egerton-7029,2021-06-14
Desmond Halloran-Thackeray,Ondermark Consulting,Director of IT,https://www.linkedin.com/in/desmond-halloran-thackeray-1392,2020-03-04
Odette Fairweather-Glückstein,Ambrose Trading,Chief Digital Officer,https://www.linkedin.com/in/odette-fairweather-gluckstein-4301,2017-01-01
Callum Thackeray-Salcedo,Highmoor Cycles,Principal Architect,https://www.linkedin.com/in/callum-thackeray-salcedo-1707,2017-01-16
Sunniva Grimsby-Okonkwo,Whitlock Staffing,Principal Architect,https://www.linkedin.com/in/sunniva-grimsby-okonkwo-9829,2018-07-26
Bram Ferreira-Kettleborough,Inglenook Bakery,VP Engineering,https://www.linkedin.com/in/bram-ferreira-kettleborough-2344,2021-04-15
Casper Drummond-Norrington,Rooksby Legal,Product Director,https://www.linkedin.com/in/casper-drummond-norrington-2005,2022-06-14
Sunniva Ashdown-Jarrold,Vespermill Analytics,VP Engineering,https://www.linkedin.com/in/sunniva-ashdown-jarrold-8076,2025-03-30
Ilse Havercamp-Cathcart,Rooksby Legal,Head of Automation,https://www.linkedin.com/in/ilse-havercamp-cathcart-1088,2016-05-30
Imani Oldfield-Ibarra,Xanthe Labs,Chief Operating Officer,,2020-03-19
Tomás Eastcott-Merriweather,Dunmowe Travel,VP Engineering,https://www.linkedin.com/in/tomas-eastcott-merriweather-8206,2021-04-10
Sloane Grimsby-Dobrescu,Underwood & Vale,Head of Platform Engineering,https://www.linkedin.com/in/sloane-grimsby-dobrescu-8056,2022-06-22
Freya Salcedo-Vasquez,Underwood & Vale,Director of IT,https://www.linkedin.com/in/freya-salcedo-vasquez-1872,2019-06-26
Amara Ferreira-Petrossian,Highmoor Cycles,Head of Automation,https://www.linkedin.com/in/amara-ferreira-petrossian-6819,2024-02-25
Yusuf Oyelaran-Thackeray,Underwood & Vale,Program Manager,https://www.linkedin.com/in/yusuf-oyelaran-thackeray-4645,2022-01-13
Callum Zubkov-Havercamp,Whitlock Staffing,Product Director,https://www.linkedin.com/in/callum-zubkov-havercamp-2774,2024-08-04
Lucia Dellinger-Prendergast,Inglenook Bakery,"Senior Manager, Engineering",https://www.linkedin.com/in/lucia-dellinger-prendergast-4540,2019-11-03
Duarte Vandermolen-Ingleby,Ondermark Consulting,Director of Software Engineering,https://www.linkedin.com/in/duarte-vandermolen-ingleby-9853,2023-07-21
Ansel Norrington-Oyelaran,Bellchamber Media,Director of IT,https://www.linkedin.com/in/ansel-norrington-oyelaran-3707,2025-07-23
Sunniva Lomsadze-Drummond,Bellchamber Media,Director of IT,https://www.linkedin.com/in/sunniva-lomsadze-drummond-2766,2020-06-11
Margot Havercamp-Bellinger,Bellchamber Media,Head of Automation,https://www.linkedin.com/in/margot-havercamp-bellinger-7668,2019-03-29
Lucia Crowther-Underhill,Dunmowe Travel,Chief Data Officer,https://www.linkedin.com/in/lucia-crowther-underhill-4847,2016-12-23
Hugo Wolstenholme-Ferreira,Quintrell Advisory,Chief Operating Officer,https://www.linkedin.com/in/hugo-wolstenholme-ferreira-6882,2023-12-10
Leandro Brenneman,Cindermill Mining,Director of Software Engineering,https://www.linkedin.com/in/leandro-brenneman-5140,2023-10-26
Amara Drummond-Egerton,Whitlock Staffing,Chief Digital Officer,https://www.linkedin.com/in/amara-drummond-egerton-1523,2018-06-21
Greta Fontaine-Bellinger,Bellchamber Media,Chief Operating Officer,https://www.linkedin.com/in/greta-fontaine-bellinger-4591,2017-07-07
Rafael Ferreira-Wexford,Vespermill Analytics,Product Director,https://www.linkedin.com/in/rafael-ferreira-wexford-6584,2025-07-18
Owen Lindqvist-Glückstein,Ambrose Trading,Platform Lead,https://www.linkedin.com/in/owen-lindqvist-gluckstein-7987,2019-09-17
Ansel Ingleby-Lomsadze,Ambrose Trading,Engineering Manager,https://www.linkedin.com/in/ansel-ingleby-lomsadze-6056,2024-05-23
Rhys Ingleby-Thackeray,Zenner Foods,Staff Engineer,https://www.linkedin.com/in/rhys-ingleby-thackeray-8701,2022-10-19
Hana Marchetti-Rushworth,Elmsworth Tutors,Chief Operating Officer,https://www.linkedin.com/in/hana-marchetti-rushworth-6357,2017-02-08
Sloane Zubkov-Sandoval,Quintrell Advisory,Director of IT,https://www.linkedin.com/in/sloane-zubkov-sandoval-6082,2020-10-13
Callum Lomsadze-Nakashima,Xanthe Labs,SVP Digital,https://www.linkedin.com/in/callum-lomsadze-nakashima-4552,2019-12-06
Imani Zettergren-Quillane,Rooksby Legal,Head of Innovation,https://www.linkedin.com/in/imani-zettergren-quillane-5493,2023-02-17
Mei Vasquez-Merriweather,Vespermill Analytics,"Senior Manager, Engineering",https://www.linkedin.com/in/mei-vasquez-merriweather-4122,2016-12-20
Coretta Okonkwo-Jarrold,Yardley Print,Chief Technology Officer,https://www.linkedin.com/in/coretta-okonkwo-jarrold-9430,2023-12-29
Wren Underhill-Oyelaran,Quintrell Advisory,Program Manager,https://www.linkedin.com/in/wren-underhill-oyelaran-9614,2016-01-13
Coretta Merriweather-Fairweather,Ambrose Trading,Product Director,,2018-02-01
Amara Oyelaran-Wolstenholme,Whitlock Staffing,Principal Architect,https://www.linkedin.com/in/amara-oyelaran-wolstenholme-7918,2025-07-27
Niall Grimsby,Redtree Foods,Chief Data Officer,https://www.linkedin.com/in/niall-grimsby-2781,2017-11-17
Camille Zettergren-Rushworth,Inglenook Bakery,Head of Automation,https://www.linkedin.com/in/camille-zettergren-rushworth-4053,2021-05-13
Odette Kettleborough-Dobrescu,Garrowby Books,Staff Engineer,https://www.linkedin.com/in/odette-kettleborough-dobrescu-9568,2022-06-08
Kofi Nakashima-Salcedo,Highmoor Cycles,VP Data & Analytics,https://www.linkedin.com/in/kofi-nakashima-salcedo-6239,2021-08-19
Rosalind Ingleby-Mkhize,Elmsworth Tutors,Head of Platform Engineering,https://www.linkedin.com/in/rosalind-ingleby-mkhize-8863,2021-12-15
